C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_42_252.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_42_252.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_42_252.jpg, 0, 0, 0, 7.891337E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_42_354.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_42_354.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_42_354.jpg, 0, 0, 0, 7.79176E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_42_458.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_42_458.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_42_458.jpg, 0, 0, 0, 8.215909E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_42_561.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_42_561.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_42_561.jpg, 0, 0, 0, 7.787684E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_42_662.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_42_662.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_42_662.jpg, 0, 0, 0, 7.783256E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_42_763.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_42_763.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_42_763.jpg, 0, 0, 0, 7.83683E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_42_865.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_42_865.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_42_865.jpg, 0, 0, 0, 7.867227E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_42_966.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_42_966.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_42_966.jpg, 0, 0, 0, 7.810586E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_067.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_067.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_067.jpg, 0, 0, 0, 7.856287E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_167.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_167.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_167.jpg, 0, 0, 0, 7.806966E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_268.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_268.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_268.jpg, 0, 0, 0, 7.79074E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_371.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_371.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_371.jpg, 0, 0, 0, 7.96215E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_472.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_472.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_472.jpg, 0, 0, 0, 7.827789E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_576.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_576.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_576.jpg, 0, 0, 0, 7.812351E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_676.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_676.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_676.jpg, 0, 0, 0, 7.787465E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_778.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_778.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_778.jpg, 0, 0, 0, 7.823049E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_878.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_878.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_878.jpg, 0, 0, 0, 7.87203E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_43_981.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_43_981.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_43_981.jpg, 0, 0, 0, 7.823371E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_44_084.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_44_084.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_44_084.jpg, 0, 0, 0, 7.873056E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_44_183.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_44_183.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_44_183.jpg, 0, 0, 0, 7.815636E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_44_287.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_44_287.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_44_287.jpg, 0, 0, 0, 7.778466E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_44_389.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_44_389.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_44_389.jpg, 0, 0, 0, 7.801886E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_44_492.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_44_492.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_44_492.jpg, 0, 0, 0, 7.839273E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_44_595.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_44_595.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_44_595.jpg, 0, 0, 0, 7.803491E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_44_696.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_44_696.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_44_696.jpg, 0, 0, 0, 7.831128E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_44_799.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_44_799.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_44_799.jpg, 0, 0, 0, 7.786334E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_44_901.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_44_901.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_44_901.jpg, 0, 0, 0, 8.069766E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_002.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_002.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_002.jpg, 0, 0, 0, 7.803158E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_104.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_104.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_104.jpg, 0, 0, 0, 8.008809E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_205.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_205.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_205.jpg, 0, 0, 0, 7.825316E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_309.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_309.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_309.jpg, 0, 0, 0, 7.915486E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_412.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_412.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_412.jpg, 0, 0, 0, 7.785886E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_515.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_515.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_515.jpg, 0, 0, 0, 7.801237E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_616.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_616.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_616.jpg, 0, 0, 0, 8.161733E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_719.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_719.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_719.jpg, 0, 0, 0, 7.77657E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_819.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_819.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_819.jpg, 0, 0, 0, 7.796181E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_45_920.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_45_920.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_45_920.jpg, 0, 0, 0, 7.851992E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_022.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_022.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_022.jpg, 0, 0, 0, 7.851838E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_121.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_121.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_121.jpg, 0, 0, 0, 7.791236E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_223.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_223.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_223.jpg, 0, 0, 0, 8.030942E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_323.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_323.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_323.jpg, 0, 0, 0, 7.886734E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_424.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_424.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_424.jpg, 0, 0, 0, 7.819785E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_527.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_527.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_527.jpg, 0, 0, 0, 7.818626E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_628.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_628.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_628.jpg, 0, 0, 0, 7.788579E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_730.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_730.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_730.jpg, 0, 0, 0, 7.862104E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_831.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_831.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_831.jpg, 0, 0, 0, 7.889344E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_46_931.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_46_931.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_46_931.jpg, 0, 0, 0, 7.91515E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_034.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_034.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_034.jpg, 0, 0, 0, 7.824263E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_135.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_135.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_135.jpg, 0, 0, 0, 8.028472E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_237.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_237.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_237.jpg, 0, 0, 0, 7.901956E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_339.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_339.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_339.jpg, 0, 0, 0, 7.821262E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_442.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_442.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_442.jpg, 0, 0, 0, 7.76887E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_542.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_542.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_542.jpg, 0, 0, 0, 7.784014E-05
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_643.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_643.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_643.jpg, 0, 0.2420448, 0, 0.1451638
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_746.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_746.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_746.jpg, 0, 0.5405192, 0, 0.6109585
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_847.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_847.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_847.jpg, 0, 0.8418967, 0, 1.487273
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_47_949.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_47_949.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_47_949.jpg, 0, 1, 0, 2.623846
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_050.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_050.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_050.jpg, 0, 1, 0, 3.798837
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_153.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_153.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_153.jpg, -0.2883282, 1, 0, 4.955009
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_252.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_252.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_252.jpg, -0.5879939, 1, 0, 6.063462
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_354.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_354.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_354.jpg, -0.7164328, 1, 0, 7.349492
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_457.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_457.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_457.jpg, -0.4099151, 1, 0, 8.497047
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_558.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_558.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_558.jpg, -0.1151414, 1, 0, 9.621716
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_659.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_659.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_659.jpg, 0, 1, 0, 10.72016
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_761.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_761.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_761.jpg, -0.0302994, 1, 0, 11.65733
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_862.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_862.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_862.jpg, -0.330552, 1, 0, 12.85715
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_48_962.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_48_962.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_48_962.jpg, -0.210107, 1, 0, 13.93202
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_063.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_063.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_063.jpg, 0, 1, 0, 14.91507
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_163.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_163.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_163.jpg, 0, 1, 0, 16.09231
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_264.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_264.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_264.jpg, -0.2808987, 1, 0, 16.96798
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_366.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_366.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_366.jpg, -0.3848866, 1, 0, 18.07616
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_469.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_469.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_469.jpg, -0.08792672, 1, 0, 18.95929
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_570.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_570.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_570.jpg, 0, 1, 0, 20.08926
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_673.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_673.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_673.jpg, 0, 1, 0, 21.00356
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_775.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_775.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_775.jpg, -0.1328778, 1, 0, 22.21461
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_876.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_876.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_876.jpg, -0.3895464, 1, 0, 23.13324
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_49_978.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_49_978.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_49_978.jpg, -0.09318213, 1, 0, 24.08704
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_50_080.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_50_080.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_50_080.jpg, 0, 1, 0, 25.04519
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_50_183.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_50_183.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_50_183.jpg, 0, 1, 0, 25.99951
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_50_285.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_50_285.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_50_285.jpg, -0.1628496, 1, 0, 26.93797
C:\Users\azim2\Desktop\Training Data\IMG\center_2022_04_02_23_15_50_386.jpg, C:\Users\azim2\Desktop\Training Data\IMG\left_2022_04_02_23_15_50_386.jpg, C:\Users\azim2\Desktop\Training Data\IMG\right_2022_04_02_23_15_50_386.jpg, -0.2844372, 1, 0, 27.78861
